Club;age_median;age_mean;age_std;birth_year_median;birth_year_mean;birth_year_std;shooting__goals_median;shooting__goals_mean;shooting__goals_std;shooting__goals_per_shot_median;shooting__goals_per_shot_mean;shooting__goals_per_shot_std;shooting__goals_per_shot_on_target_median;shooting__goals_per_shot_on_target_mean;shooting__goals_per_shot_on_target_std;shooting__minutes_90s_median;shooting__minutes_90s_mean;shooting__minutes_90s_std;shooting__npxg_median;shooting__npxg_mean;shooting__npxg_std;shooting__npxg_net_median;shooting__npxg_net_mean;shooting__npxg_net_std;shooting__npxg_per_shot_median;shooting__npxg_per_shot_mean;shooting__npxg_per_shot_std;shooting__pens_att_median;shooting__pens_att_mean;shooting__pens_att_std;shooting__pens_made_median;shooting__pens_made_mean;shooting__pens_made_std;shooting__shots_median;shooting__shots_mean;shooting__shots_std;shooting__shots_free_kicks_median;shooting__shots_free_kicks_mean;shooting__shots_free_kicks_std;shooting__shots_on_target_median;shooting__shots_on_target_mean;shooting__shots_on_target_std;shooting__shots_on_target_pct_median;shooting__shots_on_target_pct_mean;shooting__shots_on_target_pct_std;shooting__shots_on_target_per90_median;shooting__shots_on_target_per90_mean;shooting__shots_on_target_per90_std;shooting__shots_per90_median;shooting__shots_per90_mean;shooting__shots_per90_std;shooting__xg_median;shooting__xg_mean;shooting__xg_std;shooting__xg_net_median;shooting__xg_net_mean;shooting__xg_net_std;passing__assisted_shots_median;passing__assisted_shots_mean;passing__assisted_shots_std;passing__assists_median;passing__assists_mean;passing__assists_std;passing__crosses_into_penalty_area_median;passing__crosses_into_penalty_area_mean;passing__crosses_into_penalty_area_std;passing__minutes_90s_median;passing__minutes_90s_mean;passing__minutes_90s_std;passing__pass_xa_median;passing__pass_xa_mean;passing__pass_xa_std;passing__passes_median;passing__passes_mean;passing__passes_std;passing__passes_completed_median;passing__passes_completed_mean;passing__passes_completed_std;passing__passes_completed_long_median;passing__passes_completed_long_mean;passing__passes_completed_long_std;passing__passes_completed_medium_median;passing__passes_completed_medium_mean;passing__passes_completed_medium_std;passing__passes_completed_short_median;passing__passes_completed_short_mean;passing__passes_completed_short_std;passing__passes_into_final_third_median;passing__passes_into_final_third_mean;passing__passes_into_final_third_std;passing__passes_into_penalty_area_median;passing__passes_into_penalty_area_mean;passing__passes_into_penalty_area_std;passing__passes_long_median;passing__passes_long_mean;passing__passes_long_std;passing__passes_medium_median;passing__passes_medium_mean;passing__passes_medium_std;passing__passes_pct_median;passing__passes_pct_mean;passing__passes_pct_std;passing__passes_pct_long_median;passing__passes_pct_long_mean;passing__passes_pct_long_std;passing__passes_pct_medium_median;passing__passes_pct_medium_mean;passing__passes_pct_medium_std;passing__passes_pct_short_median;passing__passes_pct_short_mean;passing__passes_pct_short_std;passing__passes_progressive_distance_median;passing__passes_progressive_distance_mean;passing__passes_progressive_distance_std;passing__passes_short_median;passing__passes_short_mean;passing__passes_short_std;passing__passes_total_distance_median;passing__passes_total_distance_mean;passing__passes_total_distance_std;passing__progressive_passes_median;passing__progressive_passes_mean;passing__progressive_passes_std;passing__xg_assist_median;passing__xg_assist_mean;passing__xg_assist_std;passing__xg_assist_net_median;passing__xg_assist_net_mean;passing__xg_assist_net_std;passing_types__corner_kicks_median;passing_types__corner_kicks_mean;passing_types__corner_kicks_std;passing_types__corner_kicks_in_median;passing_types__corner_kicks_in_mean;passing_types__corner_kicks_in_std;passing_types__corner_kicks_out_median;passing_types__corner_kicks_out_mean;passing_types__corner_kicks_out_std;passing_types__corner_kicks_straight_median;passing_types__corner_kicks_straight_mean;passing_types__corner_kicks_straight_std;passing_types__crosses_median;passing_types__crosses_mean;passing_types__crosses_std;passing_types__minutes_90s_median;passing_types__minutes_90s_mean;passing_types__minutes_90s_std;passing_types__passes_median;passing_types__passes_mean;passing_types__passes_std;passing_types__passes_blocked_median;passing_types__passes_blocked_mean;passing_types__passes_blocked_std;passing_types__passes_completed_median;passing_types__passes_completed_mean;passing_types__passes_completed_std;passing_types__passes_dead_median;passing_types__passes_dead_mean;passing_types__passes_dead_std;passing_types__passes_free_kicks_median;passing_types__passes_free_kicks_mean;passing_types__passes_free_kicks_std;passing_types__passes_live_median;passing_types__passes_live_mean;passing_types__passes_live_std;passing_types__passes_offsides_median;passing_types__passes_offsides_mean;passing_types__passes_offsides_std;passing_types__passes_switches_median;passing_types__passes_switches_mean;passing_types__passes_switches_std;passing_types__through_balls_median;passing_types__through_balls_mean;passing_types__through_balls_std;passing_types__throw_ins_median;passing_types__throw_ins_mean;passing_types__throw_ins_std;gca__defense_median;gca__defense_mean;gca__defense_std;gca__fouled_median;gca__fouled_mean;gca__fouled_std;gca__gca_median;gca__gca_mean;gca__gca_std;gca__minutes_90s_median;gca__minutes_90s_mean;gca__minutes_90s_std;gca__passes_dead_median;gca__passes_dead_mean;gca__passes_dead_std;gca__passes_live_median;gca__passes_live_mean;gca__passes_live_std;gca__per90_median;gca__per90_mean;gca__per90_std;gca__sca_median;gca__sca_mean;gca__sca_std;gca__sca_defense_median;gca__sca_defense_mean;gca__sca_defense_std;gca__sca_fouled_median;gca__sca_fouled_mean;gca__sca_fouled_std;gca__sca_passes_dead_median;gca__sca_passes_dead_mean;gca__sca_passes_dead_std;gca__sca_passes_live_median;gca__sca_passes_live_mean;gca__sca_passes_live_std;gca__sca_per90_median;gca__sca_per90_mean;gca__sca_per90_std;gca__sca_shots_median;gca__sca_shots_mean;gca__sca_shots_std;gca__sca_take_ons_median;gca__sca_take_ons_mean;gca__sca_take_ons_std;gca__shots_median;gca__shots_mean;gca__shots_std;gca__take_ons_median;gca__take_ons_mean;gca__take_ons_std;defense__blocked_passes_median;defense__blocked_passes_mean;defense__blocked_passes_std;defense__blocked_shots_median;defense__blocked_shots_mean;defense__blocked_shots_std;defense__blocks_median;defense__blocks_mean;defense__blocks_std;defense__challenge_tackles_median;defense__challenge_tackles_mean;defense__challenge_tackles_std;defense__challenge_tackles_pct_median;defense__challenge_tackles_pct_mean;defense__challenge_tackles_pct_std;defense__challenges_median;defense__challenges_mean;defense__challenges_std;defense__challenges_lost_median;defense__challenges_lost_mean;defense__challenges_lost_std;defense__clearances_median;defense__clearances_mean;defense__clearances_std;defense__errors_median;defense__errors_mean;defense__errors_std;defense__interceptions_median;defense__interceptions_mean;defense__interceptions_std;defense__minutes_90s_median;defense__minutes_90s_mean;defense__minutes_90s_std;defense__tackles_median;defense__tackles_mean;defense__tackles_std;defense__tackles_att_3rd_median;defense__tackles_att_3rd_mean;defense__tackles_att_3rd_std;defense__tackles_def_3rd_median;defense__tackles_def_3rd_mean;defense__tackles_def_3rd_std;defense__tackles_interceptions_median;defense__tackles_interceptions_mean;defense__tackles_interceptions_std;defense__tackles_mid_3rd_median;defense__tackles_mid_3rd_mean;defense__tackles_mid_3rd_std;defense__tackles_won_median;defense__tackles_won_mean;defense__tackles_won_std;possession__carries_median;possession__carries_mean;possession__carries_std;possession__carries_distance_median;possession__carries_distance_mean;possession__carries_distance_std;possession__carries_into_final_third_median;possession__carries_into_final_third_mean;possession__carries_into_final_third_std;possession__carries_into_penalty_area_median;possession__carries_into_penalty_area_mean;possession__carries_into_penalty_area_std;possession__carries_progressive_distance_median;possession__carries_progressive_distance_mean;possession__carries_progressive_distance_std;possession__dispossessed_median;possession__dispossessed_mean;possession__dispossessed_std;possession__minutes_90s_median;possession__minutes_90s_mean;possession__minutes_90s_std;possession__miscontrols_median;possession__miscontrols_mean;possession__miscontrols_std;possession__passes_received_median;possession__passes_received_mean;possession__passes_received_std;possession__progressive_carries_median;possession__progressive_carries_mean;possession__progressive_carries_std;possession__progressive_passes_received_median;possession__progressive_passes_received_mean;possession__progressive_passes_received_std;possession__take_ons_median;possession__take_ons_mean;possession__take_ons_std;possession__take_ons_tackled_median;possession__take_ons_tackled_mean;possession__take_ons_tackled_std;possession__take_ons_tackled_pct_median;possession__take_ons_tackled_pct_mean;possession__take_ons_tackled_pct_std;possession__take_ons_won_median;possession__take_ons_won_mean;possession__take_ons_won_std;possession__take_ons_won_pct_median;possession__take_ons_won_pct_mean;possession__take_ons_won_pct_std;possession__touches_median;possession__touches_mean;possession__touches_std;possession__touches_att_3rd_median;possession__touches_att_3rd_mean;possession__touches_att_3rd_std;possession__touches_att_pen_area_median;possession__touches_att_pen_area_mean;possession__touches_att_pen_area_std;possession__touches_def_3rd_median;possession__touches_def_3rd_mean;possession__touches_def_3rd_std;possession__touches_def_pen_area_median;possession__touches_def_pen_area_mean;possession__touches_def_pen_area_std;possession__touches_live_ball_median;possession__touches_live_ball_mean;possession__touches_live_ball_std;possession__touches_mid_3rd_median;possession__touches_mid_3rd_mean;possession__touches_mid_3rd_std;playing_time__games_starts_median;playing_time__games_starts_mean;playing_time__games_starts_std;playing_time__games_subs_median;playing_time__games_subs_mean;playing_time__games_subs_std;playing_time__minutes_median;playing_time__minutes_mean;playing_time__minutes_std;playing_time__minutes_90s_median;playing_time__minutes_90s_mean;playing_time__minutes_90s_std;playing_time__minutes_pct_median;playing_time__minutes_pct_mean;playing_time__minutes_pct_std;playing_time__minutes_per_game_median;playing_time__minutes_per_game_mean;playing_time__minutes_per_game_std;playing_time__minutes_per_start_median;playing_time__minutes_per_start_mean;playing_time__minutes_per_start_std;playing_time__minutes_per_sub_median;playing_time__minutes_per_sub_mean;playing_time__minutes_per_sub_std;playing_time__on_goals_against_median;playing_time__on_goals_against_mean;playing_time__on_goals_against_std;playing_time__on_goals_for_median;playing_time__on_goals_for_mean;playing_time__on_goals_for_std;playing_time__on_xg_against_median;playing_time__on_xg_against_mean;playing_time__on_xg_against_std;playing_time__on_xg_for_median;playing_time__on_xg_for_mean;playing_time__on_xg_for_std;playing_time__plus_minus_median;playing_time__plus_minus_mean;playing_time__plus_minus_std;playing_time__plus_minus_per90_median;playing_time__plus_minus_per90_mean;playing_time__plus_minus_per90_std;playing_time__plus_minus_wowy_median;playing_time__plus_minus_wowy_mean;playing_time__plus_minus_wowy_std;playing_time__points_per_game_median;playing_time__points_per_game_mean;playing_time__points_per_game_std;playing_time__unused_subs_median;playing_time__unused_subs_mean;playing_time__unused_subs_std;playing_time__xg_plus_minus_median;playing_time__xg_plus_minus_mean;playing_time__xg_plus_minus_std;playing_time__xg_plus_minus_per90_median;playing_time__xg_plus_minus_per90_mean;playing_time__xg_plus_minus_per90_std;playing_time__xg_plus_minus_wowy_median;playing_time__xg_plus_minus_wowy_mean;playing_time__xg_plus_minus_wowy_std;misc__aerials_lost_median;misc__aerials_lost_mean;misc__aerials_lost_std;misc__aerials_won_median;misc__aerials_won_mean;misc__aerials_won_std;misc__aerials_won_pct_median;misc__aerials_won_pct_mean;misc__aerials_won_pct_std;misc__ball_recoveries_median;misc__ball_recoveries_mean;misc__ball_recoveries_std;misc__cards_red_median;misc__cards_red_mean;misc__cards_red_std;misc__cards_yellow_median;misc__cards_yellow_mean;misc__cards_yellow_std;misc__cards_yellow_red_median;misc__cards_yellow_red_mean;misc__cards_yellow_red_std;misc__crosses_median;misc__crosses_mean;misc__crosses_std;misc__fouled_median;misc__fouled_mean;misc__fouled_std;misc__fouls_median;misc__fouls_mean;misc__fouls_std;misc__interceptions_median;misc__interceptions_mean;misc__interceptions_std;misc__minutes_90s_median;misc__minutes_90s_mean;misc__minutes_90s_std;misc__offsides_median;misc__offsides_mean;misc__offsides_std;misc__own_goals_median;misc__own_goals_mean;misc__own_goals_std;misc__pens_conceded_median;misc__pens_conceded_mean;misc__pens_conceded_std;misc__pens_won_median;misc__pens_won_mean;misc__pens_won_std;misc__tackles_won_median;misc__tackles_won_mean;misc__tackles_won_std;goalkeeping__gk_clean_sheets_median;goalkeeping__gk_clean_sheets_mean;goalkeeping__gk_clean_sheets_std;goalkeeping__gk_clean_sheets_pct_median;goalkeeping__gk_clean_sheets_pct_mean;goalkeeping__gk_clean_sheets_pct_std;goalkeeping__gk_games_starts_median;goalkeeping__gk_games_starts_mean;goalkeeping__gk_games_starts_std;goalkeeping__gk_goals_against_median;goalkeeping__gk_goals_against_mean;goalkeeping__gk_goals_against_std;goalkeeping__gk_goals_against_per90_median;goalkeeping__gk_goals_against_per90_mean;goalkeeping__gk_goals_against_per90_std;goalkeeping__gk_losses_median;goalkeeping__gk_losses_mean;goalkeeping__gk_losses_std;goalkeeping__gk_minutes_median;goalkeeping__gk_minutes_mean;goalkeeping__gk_minutes_std;goalkeeping__gk_pens_allowed_median;goalkeeping__gk_pens_allowed_mean;goalkeeping__gk_pens_allowed_std;goalkeeping__gk_pens_att_median;goalkeeping__gk_pens_att_mean;goalkeeping__gk_pens_att_std;goalkeeping__gk_pens_missed_median;goalkeeping__gk_pens_missed_mean;goalkeeping__gk_pens_missed_std;goalkeeping__gk_pens_save_pct_median;goalkeeping__gk_pens_save_pct_mean;goalkeeping__gk_pens_save_pct_std;goalkeeping__gk_pens_saved_median;goalkeeping__gk_pens_saved_mean;goalkeeping__gk_pens_saved_std;goalkeeping__gk_save_pct_median;goalkeeping__gk_save_pct_mean;goalkeeping__gk_save_pct_std;goalkeeping__gk_saves_median;goalkeeping__gk_saves_mean;goalkeeping__gk_saves_std;goalkeeping__gk_shots_on_target_against_median;goalkeeping__gk_shots_on_target_against_mean;goalkeeping__gk_shots_on_target_against_std;goalkeeping__gk_ties_median;goalkeeping__gk_ties_mean;goalkeeping__gk_ties_std;goalkeeping__gk_wins_median;goalkeeping__gk_wins_mean;goalkeeping__gk_wins_std;goalkeeping__minutes_90s_median;goalkeeping__minutes_90s_mean;goalkeeping__minutes_90s_std;goalkeeping_adv__gk_avg_distance_def_actions_median;goalkeeping_adv__gk_avg_distance_def_actions_mean;goalkeeping_adv__gk_avg_distance_def_actions_std;goalkeeping_adv__gk_corner_kick_goals_against_median;goalkeeping_adv__gk_corner_kick_goals_against_mean;goalkeeping_adv__gk_corner_kick_goals_against_std;goalkeeping_adv__gk_crosses_median;goalkeeping_adv__gk_crosses_mean;goalkeeping_adv__gk_crosses_std;goalkeeping_adv__gk_crosses_stopped_median;goalkeeping_adv__gk_crosses_stopped_mean;goalkeeping_adv__gk_crosses_stopped_std;goalkeeping_adv__gk_crosses_stopped_pct_median;goalkeeping_adv__gk_crosses_stopped_pct_mean;goalkeeping_adv__gk_crosses_stopped_pct_std;goalkeeping_adv__gk_def_actions_outside_pen_area_median;goalkeeping_adv__gk_def_actions_outside_pen_area_mean;goalkeeping_adv__gk_def_actions_outside_pen_area_std;goalkeeping_adv__gk_def_actions_outside_pen_area_per90_median;goalkeeping_adv__gk_def_actions_outside_pen_area_per90_mean;goalkeeping_adv__gk_def_actions_outside_pen_area_per90_std;goalkeeping_adv__gk_free_kick_goals_against_median;goalkeeping_adv__gk_free_kick_goals_against_mean;goalkeeping_adv__gk_free_kick_goals_against_std;goalkeeping_adv__gk_goal_kick_length_avg_median;goalkeeping_adv__gk_goal_kick_length_avg_mean;goalkeeping_adv__gk_goal_kick_length_avg_std;goalkeeping_adv__gk_goal_kicks_median;goalkeeping_adv__gk_goal_kicks_mean;goalkeeping_adv__gk_goal_kicks_std;goalkeeping_adv__gk_goals_against_median;goalkeeping_adv__gk_goals_against_mean;goalkeeping_adv__gk_goals_against_std;goalkeeping_adv__gk_own_goals_against_median;goalkeeping_adv__gk_own_goals_against_mean;goalkeeping_adv__gk_own_goals_against_std;goalkeeping_adv__gk_passes_median;goalkeeping_adv__gk_passes_mean;goalkeeping_adv__gk_passes_std;goalkeeping_adv__gk_passes_completed_launched_median;goalkeeping_adv__gk_passes_completed_launched_mean;goalkeeping_adv__gk_passes_completed_launched_std;goalkeeping_adv__gk_passes_launched_median;goalkeeping_adv__gk_passes_launched_mean;goalkeeping_adv__gk_passes_launched_std;goalkeeping_adv__gk_passes_length_avg_median;goalkeeping_adv__gk_passes_length_avg_mean;goalkeeping_adv__gk_passes_length_avg_std;goalkeeping_adv__gk_passes_pct_launched_median;goalkeeping_adv__gk_passes_pct_launched_mean;goalkeeping_adv__gk_passes_pct_launched_std;goalkeeping_adv__gk_passes_throws_median;goalkeeping_adv__gk_passes_throws_mean;goalkeeping_adv__gk_passes_throws_std;goalkeeping_adv__gk_pct_goal_kicks_launched_median;goalkeeping_adv__gk_pct_goal_kicks_launched_mean;goalkeeping_adv__gk_pct_goal_kicks_launched_std;goalkeeping_adv__gk_pct_passes_launched_median;goalkeeping_adv__gk_pct_passes_launched_mean;goalkeeping_adv__gk_pct_passes_launched_std;goalkeeping_adv__gk_pens_allowed_median;goalkeeping_adv__gk_pens_allowed_mean;goalkeeping_adv__gk_pens_allowed_std;goalkeeping_adv__gk_psnpxg_per_shot_on_target_against_median;goalkeeping_adv__gk_psnpxg_per_shot_on_target_against_mean;goalkeeping_adv__gk_psnpxg_per_shot_on_target_against_std;goalkeeping_adv__gk_psxg_median;goalkeeping_adv__gk_psxg_mean;goalkeeping_adv__gk_psxg_std;goalkeeping_adv__gk_psxg_net_median;goalkeeping_adv__gk_psxg_net_mean;goalkeeping_adv__gk_psxg_net_std;goalkeeping_adv__gk_psxg_net_per90_median;goalkeeping_adv__gk_psxg_net_per90_mean;goalkeeping_adv__gk_psxg_net_per90_std;goalkeeping_adv__minutes_90s_median;goalkeeping_adv__minutes_90s_mean;goalkeeping_adv__minutes_90s_std;assists_median;assists_mean;assists_std;assists_per90_median;assists_per90_mean;assists_per90_std;cards_red_median;cards_red_mean;cards_red_std;cards_yellow_median;cards_yellow_mean;cards_yellow_std;games_median;games_mean;games_std;games_starts_median;games_starts_mean;games_starts_std;goals_median;goals_mean;goals_std;goals_assists_median;goals_assists_mean;goals_assists_std;goals_assists_pens_per90_median;goals_assists_pens_per90_mean;goals_assists_pens_per90_std;goals_assists_per90_median;goals_assists_per90_mean;goals_assists_per90_std;goals_pens_median;goals_pens_mean;goals_pens_std;goals_pens_per90_median;goals_pens_per90_mean;goals_pens_per90_std;goals_per90_median;goals_per90_mean;goals_per90_std;minutes_90s_median;minutes_90s_mean;minutes_90s_std;npxg_median;npxg_mean;npxg_std;npxg_per90_median;npxg_per90_mean;npxg_per90_std;npxg_xg_assist_median;npxg_xg_assist_mean;npxg_xg_assist_std;npxg_xg_assist_per90_median;npxg_xg_assist_per90_mean;npxg_xg_assist_per90_std;pens_att_median;pens_att_mean;pens_att_std;pens_made_median;pens_made_mean;pens_made_std;progressive_carries_median;progressive_carries_mean;progressive_carries_std;progressive_passes_median;progressive_passes_mean;progressive_passes_std;progressive_passes_received_median;progressive_passes_received_mean;progressive_passes_received_std;ranker_median;ranker_mean;ranker_std;xg_median;xg_mean;xg_std;xg_assist_median;xg_assist_mean;xg_assist_std;xg_assist_per90_median;xg_assist_per90_mean;xg_assist_per90_std;xg_per90_median;xg_per90_mean;xg_per90_std;xg_xg_assist_per90_median;xg_xg_assist_per90_mean;xg_xg_assist_per90_std
Arsenal;25,5;24,91;3,73;1997,5;1998,7;3,86;2,5;1,72;2,84;0,15;0,13;0,13;0,43;0,28;0,3;18,4;8,14;10,22;1,85;1,13;2,72;0,2;0,59;1,03;0,09;0,09;0,07;0,0;0,0;0,29;0,0;0,0;0,29;17,0;12,68;22,23;0,0;0,54;0,84;5,5;4,17;8,0;33,3;28,33;14,74;0,32;0,46;0,39;1,23;1,59;1,01;1,85;1,13;2,79;0,2;0,59;1,0;11,5;7,92;19,0;2,0;0,98;2,87;2,0;2,26;4,0;18,4;8,14;10,22;1,25;0,85;2,18;715,0;400,01;618,07;566,0;334,2;562,76;25,0;15,07;50,95;201,0;115,8;291,31;297,5;194,52;248,96;44,5;25,89;53,94;10,5;10,67;19,28;50,5;26,63;120,5;245,0;136,18;302,68;83,6;82,57;6,12;53,6;60,23;9,75;86,75;83,79;7,64;91,6;90,1;4,47;2397,0;1203,63;4105,77;338,5;214,24;263,25;8790,5;4968,16;10009,78;60,0;37,68;63,72;1,05;0,64;2,31;0,25;0,34;1,06;0,0;5,71;26,2;0,0;3,68;22,69;0,0;0,0;0,62;0,0;0,0;0,42;13,0;18,65;43,99;18,4;8,14;10,22;715,0;400,01;618,07;11,0;8,93;11,02;566,0;334,2;562,76;47,5;30,7;68,59;8,5;5,31;23,72;652,0;367,49;582,43;3,0;1,83;2,74;2,0;1,29;3,95;2,5;1,68;5,08;6,0;18,84;43,52;0,0;0,0;0,21;0,0;0,0;0,39;3,0;2,19;5,96;18,4;8,14;10,22;0,0;0,01;1,2;2,5;1,77;4,06;0,25;0,28;0,28;29,0;18,57;36,25;0,0;0,14;0,99;1,0;0,78;1,75;1,0;1,41;7,98;23,5;12,66;25,55;2,23;2,47;1,37;2,0;1,77;2,81;1,0;1,81;3,08;0,0;0,41;0,72;0,0;0,0;0,54;8,0;5,43;7,97;1,5;2,01;6,85;12,5;7,43;11,11;10,5;8,34;9,57;47,2;46,48;21,11;22,0;17,42;15,64;11,0;9,08;8,02;23,0;10,08;29,22;0,5;0,53;2,35;6,5;4,96;8,72;18,4;8,14;10,22;22,0;13,66;21,38;4,5;3,02;5,13;9,0;5,32;8,9;28,5;18,62;29,56;7,0;5,33;10,35;14,0;7,97;13,08;509,0;278,96;415,15;2772,0;1663,89;2183,36;19,5;13,8;19,88;5,5;7,69;16,52;1496,0;835,97;1176,09;13,5;9,8;14,81;18,4;8,14;10,22;16,0;12,98;16,81;615,5;335,11;494,63;25,0;22,8;34,77;52,5;50,14;81,72;25,5;23,16;30,48;9,5;7,5;15,19;40,55;32,8;17,11;9,5;12,38;12,89;45,45;50,33;20,69;875,5;483,61;676,77;251,5;212,69;249,92;39,0;29,64;53,44;137,5;79,33;348,1;29,0;13,43;181,52;875,5;483,61;676,74;317,0;195,39;395,16;18,5;8,47;10,52;6,5;10,08;4,14;2,67;715,74;323,53;18,4;8,14;10,22;48,5;21,44;26,89;68,0;39,3;20,44;82,5;69,58;9,2;19,0;14,74;7,22;18,5;5,97;9,64;33,0;16,18;18,96;16,9;6,19;9,44;31,55;13,62;15,77;16,0;10,21;10,19;0,94;1,24;0,3;0,09;0,42;0,59;1,96;1,96;0,13;2,0;9,7;6,58;13,0;7,43;7,08;0,74;0,91;0,19;0,19;0,31;0,44;16,0;10,1;18,3;12,5;8,97;19,67;51,35;38,8;18,14;54,0;31,74;42,7;0,0;0,0;0,54;3,5;2,65;1,87;0,0;0,0;0,34;13,0;18,65;43,99;17,0;7,83;13,2;15,0;11,99;11,81;6,5;4,96;8,72;18,4;8,14;10,22;2,0;3,76;3,66;0,0;0,0;0,0;0,0;0,0;0,34;0,0;0,0;0,29;14,0;7,97;13,08;13,0;0,01;0,0;34,2;0,03;0,0;38,0;0,03;0,0;34,0;0,03;0,0;0,89;0,0;0,0;4,0;0,0;0,0;3,42;0,0;0,0;3,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;74,2;0,06;0,0;86,0;0,07;0,0;120,0;0,09;0,0;14,0;0,01;0,0;20,0;0,02;0,0;38,0;0,03;0,0;17,2;0,01;0,0;8,0;0,01;0,0;402,0;0,3;0,0;53,0;0,04;0,0;13,2;0,01;0,0;66,0;0,05;0,0;1,74;0,0;0,0;2,0;0,0;0,0;49,1;0,04;0,0;147,0;0,11;0,0;34,0;0,03;0,0;0,0;0,0;0,0;1263,0;0,96;0,0;149,0;0,11;0,0;478,0;0,36;0,0;29,9;0,02;0,0;31,2;0,02;0,0;178,0;0,14;0,0;68,0;0,05;0,0;29,9;0,02;0,0;3,0;0,0;0,0;0,28;0,0;0,0;35,1;0,03;0,0;1,1;0,0;0,0;0,03;0,0;0,0;38,0;0,03;0,0;2,0;0,98;2,87;0,11;0,12;0,14;0,0;0,0;0,54;3,5;2,65;1,87;25,5;18,55;8,01;18,5;8,47;10,52;2,5;1,72;2,84;3,5;2,7;5,02;0,31;0,32;0,21;0,31;0,32;0,22;2,0;1,72;2,8;0,12;0,2;0,15;0,12;0,2;0,16;18,4;8,14;10,22;1,85;1,13;2,72;0,11;0,15;0,14;2,75;1,74;4,64;0,19;0,24;0,21;0,0;0,0;0,29;0,0;0,0;0,29;25,0;22,8;34,77;60,0;37,68;63,72;52,5;50,14;81,72;420,0;325,98;123,83;1,85;1,13;2,79;1,05;0,64;2,31;0,1;0,09;0,12;0,11;0,15;0,14;0,19;0,24;0,22
